EmployeeID,FirstName,LastName,Gender,Age,Department,JobRole,Education,MaritalStatus,Salary,Experience,JoiningDate,PerformanceRating,Attrition,Overtime,WorkMode,State,Manager,AgeGroup,SalaryBand,ExperienceLevel,Tenure,JoiningYear
EMP03907,Sai,Das,Male,30,Sales,Sales Manager,MBA,Single,596051,2,2024-05-09,5,No,No,Remote,Tamil Nadu,A. Sharma,21-30,Medium,Fresher,2.2,2024
EMP03908,Neha,Nair,Male,23,Operations,Operations Executive,Master,Single,565448,1,2018-05-14,2,Yes,Yes,Hybrid,Karnataka,R. Mehta,21-30,Medium,Fresher,8.1,2018
EMP03909,Meera,Rao,Male,42,HR,HR Manager,Bachelor,Married,896109,13,2018-05-30,4,No,No,Remote,Tamil Nadu,R. Mehta,41-50,High,Senior,8.1,2018
EMP03910,Aditya,Naidu,Male,43,Finance,Financial Analyst,MBA,Single,1028153,13,2022-06-30,4,No,No,Office,Kerala,A. Sharma,41-50,High,Senior,4,2022
EMP03911,Rahul,Patel,Female,29,Sales,Sales Executive,MBA,Single,527673,0,2020-01-12,5,Yes,Yes,Office,Telangana,K. Singh,21-30,Medium,Fresher,6.5,2020
EMP03912,Aarav,Sharma,Male,38,IT,QA Engineer,Master,Single,1237938,17,2025-09-09,2,No,Yes,Hybrid,Maharashtra,S. Reddy,31-40,Very High,Senior,0.8,2025
EMP03913,Kavya,Nair,Male,27,IT,QA Engineer,Master,Single,642796,0,2023-04-20,5,Yes,Yes,Remote,Tamil Nadu,R. Mehta,21-30,Medium,Fresher,3.2,2023
EMP03914,Nikhil,Nair,Male,34,Finance,Accountant,Master,Married,1030842,12,2021-10-29,3,No,Yes,Hybrid,Delhi,A. Sharma,31-40,High,Senior,4.7,2021
EMP03915,Aarav,Verma,Male,47,Sales,Sales Manager,MBA,Divorced,1208678,20,2021-02-08,3,Yes,Yes,Office,Maharashtra,R. Mehta,41-50,Very High,Senior,5.4,2021
EMP03916,Ishita,Mishra,Female,33,Finance,Financial Analyst,Bachelor,Divorced,815420,7,2015-10-01,5,Yes,Yes,Remote,Kerala,A. Sharma,31-40,High,Mid-Level,10.8,2015
EMP03917,Meera,Gupta,Female,30,IT,System Admin,MBA,Married,858015,6,2019-08-04,2,No,Yes,Remote,Karnataka,K. Singh,21-30,High,Mid-Level,6.9,2019
EMP03918,Kavya,Yadav,Male,25,HR,HR Executive,Diploma,Divorced,629649,4,2021-08-30,2,No,No,Hybrid,Andhra Pradesh,S. Reddy,21-30,Medium,Junior,4.8,2021
EMP03919,Priya,Gupta,Male,38,IT,QA Engineer,Master,Single,1049963,12,2017-03-25,3,No,No,Office,Delhi,A. Sharma,31-40,High,Senior,9.3,2017
EMP03920,Aditya,Mishra,Female,47,HR,HR Manager,Bachelor,Single,1079598,18,2024-12-22,4,No,Yes,Remote,Andhra Pradesh,N. Gupta,41-50,High,Senior,1.5,2024
EMP03921,Kiran,Patel,Male,31,Operations,Operations Executive,MBA,Married,626666,3,2024-08-26,4,No,No,Office,Delhi,S. Reddy,31-40,Medium,Junior,1.9,2024
EMP03922,Arjun,Mishra,Male,34,Marketing,Digital Marketer,Master,Married,813334,10,2023-06-05,5,Yes,No,Office,Delhi,K. Singh,31-40,High,Mid-Level,3.1,2023
EMP03923,Varun,Verma,Female,30,HR,HR Executive,Bachelor,Divorced,635218,4,2016-11-16,3,No,No,Office,Telangana,S. Reddy,21-30,Medium,Junior,9.6,2016
EMP03924,Sai,Nair,Male,29,Marketing,Digital Marketer,MBA,Single,799536,8,2020-11-09,5,No,No,Remote,Maharashtra,K. Singh,21-30,Medium,Mid-Level,5.7,2020
EMP03925,Sneha,Reddy,Female,38,HR,HR Executive,Master,Divorced,898756,13,2026-06-14,2,No,No,Hybrid,Karnataka,P. Rao,31-40,High,Senior,0.1,2026
EMP03926,Aarav,Singh,Female,45,Sales,Sales Executive,Bachelor,Married,1049535,15,2018-05-19,3,No,No,Remote,Delhi,P. Rao,41-50,High,Senior,8.1,2018
EMP03927,Varun,Reddy,Female,35,HR,HR Manager,Master,Divorced,835282,11,2021-02-09,2,Yes,Yes,Hybrid,Maharashtra,P. Rao,31-40,High,Senior,5.4,2021
EMP03928,Sai,Joshi,Male,31,Finance,Financial Analyst,Master,Single,879549,7,2015-04-03,3,No,Yes,Office,Maharashtra,R. Mehta,31-40,High,Mid-Level,11.3,2015
EMP03929,Neha,Singh,Female,37,Operations,Operations Executive,Diploma,Single,746902,7,2026-01-09,2,No,Yes,Office,Kerala,P. Rao,31-40,Medium,Mid-Level,0.5,2026
EMP03930,Priya,Nair,Female,41,IT,QA Engineer,MBA,Married,1217740,16,2021-10-03,3,No,No,Office,Kerala,N. Gupta,41-50,Very High,Senior,4.8,2021
EMP03931,Aditya,Joshi,Female,40,IT,Senior Developer,Bachelor,Married,1284237,17,2025-04-03,2,Yes,No,Office,Kerala,S. Reddy,31-40,Very High,Senior,1.3,2025
EMP03932,Suresh,Yadav,Female,36,Sales,Sales Executive,Master,Divorced,814263,9,2021-11-07,4,Yes,Yes,Remote,Kerala,N. Gupta,31-40,High,Mid-Level,4.7,2021
EMP03933,Kavya,Sharma,Female,25,Sales,Sales Executive,MBA,Single,526866,1,2017-11-04,3,No,No,Office,Tamil Nadu,K. Singh,21-30,Medium,Fresher,8.7,2017
EMP03934,Neha,Rao,Male,32,Finance,Accountant,Master,Single,791211,5,2020-11-18,4,No,No,Remote,Delhi,S. Reddy,31-40,Medium,Junior,5.6,2020
EMP03935,Aisha,Das,Male,38,HR,HR Executive,MBA,Single,1046109,16,2015-07-15,4,No,No,Remote,Maharashtra,N. Gupta,31-40,High,Senior,11,2015
EMP03936,Priya,Naidu,Male,39,Operations,Operations Executive,Bachelor,Divorced,1078972,15,2020-10-24,4,Yes,No,Office,Kerala,S. Reddy,31-40,High,Senior,5.7,2020
EMP03937,Neha,Kumar,Female,36,Finance,Accountant,Master,Divorced,1034396,13,2019-11-10,4,Yes,No,Office,Tamil Nadu,R. Mehta,31-40,High,Senior,6.7,2019
EMP03938,Arjun,Yadav,Female,36,IT,QA Engineer,Diploma,Married,1021214,10,2020-12-12,3,No,Yes,Remote,Andhra Pradesh,N. Gupta,31-40,High,Mid-Level,5.6,2020
EMP03939,Ishita,Yadav,Female,38,HR,HR Manager,Diploma,Married,717696,8,2019-03-25,3,No,No,Office,Maharashtra,K. Singh,31-40,Medium,Mid-Level,7.3,2019
EMP03940,Pooja,Kumar,Female,45,Finance,Accountant,Diploma,Married,1283937,20,2019-01-18,2,No,No,Hybrid,Tamil Nadu,A. Sharma,41-50,Very High,Senior,7.5,2019
EMP03941,Ananya,Gupta,Female,32,Marketing,Marketing Executive,Master,Married,898942,11,2025-08-27,5,No,No,Office,Tamil Nadu,R. Mehta,31-40,High,Senior,0.9,2025
EMP03942,Ishita,Singh,Male,36,IT,Software Engineer,Bachelor,Married,966977,9,2016-04-20,2,No,No,Office,Kerala,N. Gupta,31-40,High,Mid-Level,10.2,2016
EMP03943,Kavya,Kumar,Female,28,Sales,Sales Executive,MBA,Divorced,618682,4,2022-03-04,2,No,Yes,Hybrid,Maharashtra,S. Reddy,21-30,Medium,Junior,4.3,2022
EMP03944,Sneha,Sharma,Male,39,Sales,Sales Manager,Diploma,Married,1037695,15,2020-07-17,3,Yes,Yes,Office,Maharashtra,S. Reddy,31-40,High,Senior,6,2020
EMP03945,Neha,Verma,Female,38,Operations,Operations Executive,Diploma,Single,821268,8,2019-05-28,4,No,No,Office,Delhi,A. Sharma,31-40,High,Mid-Level,7.1,2019
EMP03946,Suresh,Das,Female,36,Finance,Accountant,Bachelor,Single,1079221,13,2018-07-18,5,No,No,Office,Tamil Nadu,R. Mehta,31-40,High,Senior,8,2018
EMP03947,Pooja,Singh,Female,40,Marketing,Marketing Executive,Bachelor,Married,962576,13,2025-04-06,3,Yes,Yes,Hybrid,Tamil Nadu,P. Rao,31-40,High,Senior,1.2,2025
EMP03948,Rohit,Joshi,Female,25,Operations,Operations Executive,Bachelor,Divorced,534778,0,2024-12-03,3,No,No,Hybrid,Telangana,P. Rao,21-30,Medium,Fresher,1.6,2024
EMP03949,Ananya,Sharma,Male,32,Sales,Sales Executive,Diploma,Divorced,825446,8,2023-12-29,5,Yes,No,Remote,Telangana,S. Reddy,31-40,High,Mid-Level,2.5,2023
EMP03950,Neha,Yadav,Female,49,Operations,Operations Executive,Master,Divorced,1266256,20,2019-08-03,2,No,No,Office,Andhra Pradesh,R. Mehta,41-50,Very High,Senior,6.9,2019
EMP03951,Pooja,Verma,Female,39,Marketing,Digital Marketer,Bachelor,Single,1095336,17,2025-09-15,3,No,No,Hybrid,Kerala,K. Singh,31-40,High,Senior,0.8,2025
EMP03952,Vivaan,Joshi,Female,31,Operations,Operations Manager,Diploma,Divorced,739334,6,2015-01-17,5,No,No,Remote,Karnataka,P. Rao,31-40,Medium,Mid-Level,11.5,2015
EMP03953,Ishita,Sharma,Female,42,Operations,Operations Executive,Master,Divorced,1172255,18,2018-06-17,2,No,No,Hybrid,Maharashtra,P. Rao,41-50,High,Senior,8.1,2018
EMP03954,Sai,Naidu,Male,43,IT,System Admin,Diploma,Single,1201056,15,2023-05-07,3,No,No,Office,Kerala,P. Rao,41-50,Very High,Senior,3.2,2023
EMP03955,Ananya,Mishra,Male,25,Finance,Financial Analyst,Bachelor,Single,571186,0,2026-06-12,4,Yes,Yes,Hybrid,Karnataka,S. Reddy,21-30,Medium,Fresher,0.1,2026
EMP03956,Varun,Kapoor,Female,28,Marketing,Marketing Executive,Bachelor,Divorced,528281,0,2026-04-09,2,No,No,Office,Karnataka,P. Rao,21-30,Medium,Fresher,0.2,2026
EMP03957,Sai,Nair,Male,40,Operations,Operations Executive,Master,Single,979206,13,2015-01-31,2,No,No,Office,Delhi,A. Sharma,31-40,High,Senior,11.4,2015
EMP03958,Varun,Gupta,Female,35,Finance,Financial Analyst,Diploma,Single,1079163,13,2023-01-23,4,No,Yes,Hybrid,Karnataka,P. Rao,31-40,High,Senior,3.4,2023
EMP03959,Meera,Kumar,Male,35,HR,HR Manager,Bachelor,Single,699458,6,2019-06-08,3,No,Yes,Hybrid,Maharashtra,R. Mehta,31-40,Medium,Mid-Level,7.1,2019
EMP03960,Rahul,Naidu,Male,38,Sales,Sales Manager,MBA,Divorced,823113,8,2021-08-25,4,No,No,Remote,Karnataka,R. Mehta,31-40,High,Mid-Level,4.9,2021
EMP03961,Suresh,Kumar,Female,26,Operations,Operations Manager,MBA,Single,529317,0,2017-12-28,5,No,Yes,Remote,Tamil Nadu,P. Rao,21-30,Medium,Fresher,8.5,2017
EMP03962,Kavya,Verma,Male,37,Operations,Operations Manager,Bachelor,Single,1080669,15,2015-12-23,2,No,No,Office,Tamil Nadu,N. Gupta,31-40,High,Senior,10.5,2015
EMP03963,Suresh,Kumar,Male,39,Sales,Sales Manager,Master,Divorced,896092,12,2020-08-09,2,Yes,Yes,Office,Telangana,S. Reddy,31-40,High,Senior,5.9,2020
EMP03964,Rohit,Patel,Male,28,Finance,Financial Analyst,Master,Divorced,748880,5,2022-07-17,4,No,Yes,Office,Telangana,A. Sharma,21-30,Medium,Junior,4,2022
EMP03965,Aisha,Kumar,Female,43,Finance,Accountant,Master,Married,1213881,18,2024-01-13,2,No,No,Remote,Karnataka,R. Mehta,41-50,Very High,Senior,2.5,2024
EMP03966,Aarav,Yadav,Male,37,Sales,Sales Manager,Diploma,Single,893465,10,2022-04-04,3,No,No,Remote,Maharashtra,P. Rao,31-40,High,Mid-Level,4.3,2022
EMP03967,Rohit,Reddy,Female,25,Finance,Financial Analyst,Master,Single,735112,4,2015-03-24,2,Yes,Yes,Remote,Maharashtra,A. Sharma,21-30,Medium,Junior,11.3,2015
EMP03968,Varun,Joshi,Male,35,Marketing,Digital Marketer,Master,Married,1018605,14,2017-07-20,2,No,No,Office,Andhra Pradesh,A. Sharma,31-40,High,Senior,9,2017
EMP03969,Rohit,Das,Female,37,Finance,Accountant,MBA,Divorced,1108702,15,2016-03-18,3,No,No,Office,Telangana,N. Gupta,31-40,High,Senior,10.3,2016
EMP03970,Aisha,Reddy,Female,48,HR,HR Executive,Master,Divorced,1183431,20,2026-03-16,2,No,Yes,Hybrid,Telangana,N. Gupta,41-50,High,Senior,0.3,2026
EMP03971,Aarav,Kumar,Male,37,Sales,Sales Executive,MBA,Divorced,775626,7,2015-01-27,5,No,Yes,Office,Telangana,K. Singh,31-40,Medium,Mid-Level,11.4,2015
EMP03972,Sai,Verma,Male,50,Operations,Operations Manager,Bachelor,Single,1230949,20,2020-12-02,4,Yes,Yes,Remote,Kerala,K. Singh,41-50,Very High,Senior,5.6,2020
EMP03973,Priya,Rao,Female,40,Marketing,Digital Marketer,Bachelor,Divorced,884171,11,2020-01-03,3,No,No,Office,Karnataka,S. Reddy,31-40,High,Senior,6.5,2020
EMP03974,Ananya,Patel,Female,37,HR,HR Executive,Bachelor,Divorced,772049,9,2025-11-28,5,No,No,Remote,Karnataka,R. Mehta,31-40,Medium,Mid-Level,0.6,2025
EMP03975,Nikhil,Naidu,Male,30,Finance,Financial Analyst,MBA,Married,664888,2,2017-08-06,2,Yes,Yes,Remote,Delhi,P. Rao,21-30,Medium,Fresher,8.9,2017
EMP03976,Vivaan,Mishra,Female,29,HR,HR Manager,Diploma,Divorced,729940,8,2015-11-03,4,No,No,Hybrid,Andhra Pradesh,P. Rao,21-30,Medium,Mid-Level,10.7,2015
EMP03977,Priya,Reddy,Male,31,IT,System Admin,Master,Married,837310,6,2022-05-25,5,No,No,Office,Delhi,K. Singh,31-40,High,Mid-Level,4.1,2022
EMP03978,Nikhil,Patel,Male,31,HR,HR Executive,Bachelor,Single,842282,10,2016-01-03,3,No,Yes,Office,Tamil Nadu,R. Mehta,31-40,High,Mid-Level,10.5,2016
EMP03979,Kiran,Sharma,Female,25,Finance,Financial Analyst,Master,Divorced,672405,1,2021-09-13,5,No,No,Hybrid,Telangana,A. Sharma,21-30,Medium,Fresher,4.8,2021
EMP03980,Varun,Das,Female,34,Finance,Accountant,MBA,Divorced,758385,4,2018-04-10,2,No,No,Hybrid,Tamil Nadu,N. Gupta,31-40,Medium,Junior,8.2,2018
EMP03981,Varun,Nair,Female,30,Operations,Operations Executive,Diploma,Married,600191,3,2021-08-21,3,No,No,Remote,Tamil Nadu,K. Singh,21-30,Medium,Junior,4.9,2021
EMP03982,Arjun,Reddy,Male,37,HR,HR Executive,MBA,Single,1033507,16,2018-07-17,4,No,No,Office,Tamil Nadu,R. Mehta,31-40,High,Senior,8,2018
EMP03983,Priya,Reddy,Male,40,Finance,Financial Analyst,Master,Divorced,1062557,12,2019-09-25,4,No,No,Office,Delhi,N. Gupta,31-40,High,Senior,6.8,2019
EMP03984,Priya,Naidu,Female,25,Operations,Operations Executive,MBA,Divorced,512092,0,2019-01-22,3,No,No,Hybrid,Karnataka,A. Sharma,21-30,Medium,Fresher,7.5,2019
EMP03985,Rohit,Joshi,Male,35,HR,HR Manager,MBA,Single,840875,10,2015-12-26,4,No,No,Remote,Kerala,N. Gupta,31-40,High,Mid-Level,10.5,2015
EMP03986,Rohit,Joshi,Male,48,Sales,Sales Manager,MBA,Divorced,1174914,19,2018-04-11,4,No,No,Hybrid,Andhra Pradesh,A. Sharma,41-50,High,Senior,8.2,2018
EMP03987,Pooja,Naidu,Male,33,Operations,Operations Executive,Bachelor,Divorced,663993,3,2026-02-23,2,Yes,Yes,Remote,Andhra Pradesh,A. Sharma,31-40,Medium,Junior,0.4,2026
EMP03988,Pooja,Sharma,Female,35,IT,Software Engineer,Master,Divorced,823889,5,2025-06-05,3,No,Yes,Hybrid,Maharashtra,S. Reddy,31-40,High,Junior,1.1,2025
EMP03989,Ananya,Patel,Female,42,Finance,Accountant,Master,Single,1178254,17,2017-05-01,3,No,No,Office,Delhi,A. Sharma,41-50,High,Senior,9.2,2017
EMP03990,Sai,Reddy,Male,41,Marketing,Digital Marketer,Bachelor,Single,1189823,20,2018-12-23,2,No,No,Remote,Kerala,A. Sharma,41-50,High,Senior,7.5,2018
EMP03991,Aditya,Sharma,Male,38,Finance,Financial Analyst,Diploma,Divorced,930943,9,2024-02-22,2,No,Yes,Office,Andhra Pradesh,P. Rao,31-40,High,Mid-Level,2.4,2024
EMP03992,Arjun,Das,Female,43,HR,HR Executive,Diploma,Single,1021095,15,2022-07-06,5,No,Yes,Hybrid,Telangana,P. Rao,41-50,High,Senior,4,2022
EMP03993,Sneha,Kumar,Male,30,IT,Software Engineer,Bachelor,Single,966893,9,2015-03-16,3,No,No,Office,Tamil Nadu,N. Gupta,21-30,High,Mid-Level,11.3,2015
EMP03994,Vivaan,Reddy,Male,44,Finance,Financial Analyst,Bachelor,Married,1310682,20,2023-03-07,3,No,No,Office,Andhra Pradesh,S. Reddy,41-50,Very High,Senior,3.3,2023
EMP03995,Ishita,Mishra,Male,44,Marketing,Digital Marketer,Diploma,Single,1101080,17,2023-12-16,5,No,No,Office,Kerala,S. Reddy,41-50,High,Senior,2.6,2023
EMP03996,Meera,Naidu,Male,38,HR,HR Manager,Bachelor,Married,1033273,16,2015-01-14,4,No,Yes,Hybrid,Andhra Pradesh,N. Gupta,31-40,High,Senior,11.5,2015
EMP03997,Pooja,Rao,Male,43,Sales,Sales Executive,Bachelor,Married,1232439,20,2023-09-30,3,Yes,No,Remote,Kerala,P. Rao,41-50,Very High,Senior,2.8,2023
EMP03998,Ishita,Gupta,Female,31,Finance,Accountant,MBA,Divorced,986606,10,2019-06-14,3,No,Yes,Remote,Tamil Nadu,K. Singh,31-40,High,Mid-Level,7.1,2019
EMP03999,Ishita,Patel,Male,28,Sales,Sales Executive,Master,Single,674497,4,2018-09-11,3,No,Yes,Office,Karnataka,R. Mehta,21-30,Medium,Junior,7.8,2018
EMP04000,Pooja,Kumar,Female,43,Sales,Sales Executive,Bachelor,Married,1067825,16,2018-05-09,5,No,Yes,Remote,Delhi,P. Rao,41-50,High,Senior,8.2,2018
EMP04001,Kiran,Kumar,Male,39,Marketing,Digital Marketer,Bachelor,Single,1060116,16,2017-02-15,2,No,No,Hybrid,Maharashtra,R. Mehta,31-40,High,Senior,9.4,2017
EMP04002,Sneha,Sharma,Female,35,IT,QA Engineer,Master,Married,1050927,12,2021-09-21,5,No,Yes,Office,Karnataka,S. Reddy,31-40,High,Senior,4.8,2021
EMP04003,Rohit,Kumar,Male,37,Operations,Operations Manager,Bachelor,Divorced,860312,10,2020-10-01,5,No,Yes,Office,Tamil Nadu,S. Reddy,31-40,High,Mid-Level,5.8,2020
EMP04004,Ishita,Das,Female,39,Finance,Financial Analyst,Master,Married,991339,12,2019-11-20,4,No,No,Hybrid,Tamil Nadu,P. Rao,31-40,High,Senior,6.6,2019
EMP04005,Rahul,Naidu,Female,43,Sales,Sales Executive,Bachelor,Single,1058112,15,2020-10-05,3,No,Yes,Remote,Delhi,P. Rao,41-50,High,Senior,5.8,2020
EMP04006,Nikhil,Joshi,Female,26,Operations,Operations Manager,Diploma,Divorced,661147,3,2021-04-09,3,Yes,No,Remote,Maharashtra,A. Sharma,21-30,Medium,Junior,5.2,2021
EMP04007,Neha,Gupta,Male,43,Operations,Operations Executive,Bachelor,Married,1124873,18,2025-04-10,5,Yes,No,Office,Maharashtra,P. Rao,41-50,High,Senior,1.2,2025
EMP04008,Aarav,Gupta,Male,30,Sales,Sales Executive,MBA,Married,678315,4,2016-08-10,5,No,No,Office,Tamil Nadu,A. Sharma,21-30,Medium,Junior,9.9,2016
EMP04009,Priya,Reddy,Female,49,Sales,Sales Executive,Master,Divorced,1224966,20,2022-07-17,4,Yes,Yes,Office,Delhi,P. Rao,41-50,Very High,Senior,4,2022
EMP04010,Sai,Nair,Male,37,Marketing,Digital Marketer,Master,Divorced,828368,9,2023-06-02,2,No,Yes,Office,Telangana,P. Rao,31-40,High,Mid-Level,3.1,2023
EMP04011,Varun,Joshi,Female,27,IT,System Admin,Diploma,Divorced,668650,0,2025-08-04,3,Yes,No,Office,Telangana,A. Sharma,21-30,Medium,Fresher,0.9,2025
EMP04012,Ananya,Das,Female,33,Finance,Accountant,MBA,Single,976323,11,2024-04-27,2,No,Yes,Hybrid,Kerala,R. Mehta,31-40,High,Senior,2.2,2024
EMP04013,Rohit,Mishra,Female,26,Finance,Accountant,Bachelor,Married,646420,1,2023-12-14,2,No,No,Remote,Maharashtra,R. Mehta,21-30,Medium,Fresher,2.6,2023
EMP04014,Aditya,Singh,Male,41,Marketing,Digital Marketer,Master,Single,1114214,18,2026-04-20,3,No,No,Hybrid,Kerala,P. Rao,41-50,High,Senior,0.2,2026
EMP04015,Rahul,Yadav,Male,25,HR,HR Executive,Bachelor,Married,578963,3,2015-12-21,5,No,No,Remote,Maharashtra,N. Gupta,21-30,Medium,Junior,10.5,2015
EMP04016,Priya,Kapoor,Male,43,Sales,Sales Manager,Diploma,Single,937385,13,2023-03-16,5,No,No,Remote,Kerala,R. Mehta,41-50,High,Senior,3.3,2023
EMP04017,Sneha,Joshi,Male,41,Finance,Accountant,MBA,Married,1194171,17,2021-11-08,5,No,No,Remote,Karnataka,S. Reddy,41-50,High,Senior,4.7,2021
EMP04018,Rohit,Gupta,Male,32,HR,HR Executive,Bachelor,Married,791389,9,2022-08-26,5,No,No,Hybrid,Tamil Nadu,N. Gupta,31-40,Medium,Mid-Level,3.9,2022
EMP04019,Meera,Naidu,Female,34,Operations,Operations Executive,Diploma,Single,1023152,13,2024-11-03,5,Yes,Yes,Remote,Andhra Pradesh,P. Rao,31-40,High,Senior,1.7,2024
EMP04020,Pooja,Kumar,Male,46,Marketing,Marketing Executive,Master,Married,1127573,19,2015-05-20,4,No,No,Remote,Tamil Nadu,K. Singh,41-50,High,Senior,11.1,2015
EMP04021,Ishita,Mishra,Female,39,Operations,Operations Executive,Diploma,Married,1016642,15,2024-08-01,2,No,No,Office,Andhra Pradesh,P. Rao,31-40,High,Senior,1.9,2024
EMP04022,Sneha,Yadav,Male,47,Finance,Financial Analyst,Bachelor,Divorced,1311197,20,2021-08-20,4,No,Yes,Hybrid,Maharashtra,A. Sharma,41-50,Very High,Senior,4.9,2021
EMP04023,Kiran,Rao,Male,39,HR,HR Manager,MBA,Divorced,880434,11,2025-03-12,4,No,No,Hybrid,Delhi,P. Rao,31-40,High,Senior,1.3,2025
EMP04024,Aarav,Patel,Male,43,Marketing,Digital Marketer,Master,Married,1219391,20,2019-03-21,2,No,Yes,Hybrid,Telangana,N. Gupta,41-50,Very High,Senior,7.3,2019
EMP04025,Rohit,Rao,Female,50,HR,HR Manager,Diploma,Married,1157232,20,2025-02-10,5,No,Yes,Remote,Tamil Nadu,A. Sharma,41-50,High,Senior,1.4,2025
EMP04026,Arjun,Kapoor,Female,39,Sales,Sales Executive,MBA,Single,1128222,17,2024-09-11,4,No,No,Office,Kerala,P. Rao,31-40,High,Senior,1.8,2024
EMP04027,Nikhil,Reddy,Female,31,Finance,Financial Analyst,Master,Married,816613,6,2015-10-13,2,Yes,No,Remote,Tamil Nadu,N. Gupta,31-40,High,Mid-Level,10.7,2015
EMP04028,Rohit,Nair,Male,33,Sales,Sales Manager,Diploma,Single,711103,5,2018-12-27,3,No,Yes,Office,Maharashtra,P. Rao,31-40,Medium,Junior,7.5,2018
EMP04029,Suresh,Naidu,Female,33,Marketing,Marketing Executive,Master,Married,820104,9,2016-01-02,2,No,No,Hybrid,Andhra Pradesh,A. Sharma,31-40,High,Mid-Level,10.5,2016
EMP04030,Nikhil,Das,Female,45,Sales,Sales Executive,MBA,Married,1231431,20,2019-09-28,2,No,Yes,Office,Kerala,P. Rao,41-50,Very High,Senior,6.8,2019
EMP04031,Neha,Nair,Male,28,Finance,Financial Analyst,MBA,Single,584091,0,2023-10-28,4,No,Yes,Office,Andhra Pradesh,A. Sharma,21-30,Medium,Fresher,2.7,2023
EMP04032,Vivaan,Sharma,Female,44,Finance,Financial Analyst,MBA,Divorced,1147438,15,2017-10-29,4,Yes,No,Remote,Maharashtra,P. Rao,41-50,High,Senior,8.7,2017
EMP04033,Aarav,Verma,Female,31,Operations,Operations Manager,Master,Single,843915,9,2026-05-21,4,Yes,Yes,Remote,Tamil Nadu,K. Singh,31-40,High,Mid-Level,0.1,2026
EMP04034,Meera,Naidu,Male,27,Marketing,Digital Marketer,Bachelor,Married,690480,5,2024-05-15,2,No,Yes,Remote,Tamil Nadu,S. Reddy,21-30,Medium,Junior,2.1,2024
EMP04035,Meera,Verma,Female,41,HR,HR Executive,MBA,Divorced,889246,13,2022-09-10,3,No,Yes,Remote,Maharashtra,R. Mehta,41-50,High,Senior,3.8,2022
EMP04036,Rahul,Patel,Male,40,Operations,Operations Executive,Bachelor,Divorced,991919,13,2024-02-22,2,No,No,Hybrid,Kerala,R. Mehta,31-40,High,Senior,2.4,2024
EMP04037,Ananya,Joshi,Female,26,Operations,Operations Executive,Diploma,Divorced,661144,4,2023-07-18,2,No,No,Office,Karnataka,N. Gupta,21-30,Medium,Junior,3,2023
EMP04038,Pooja,Joshi,Female,35,Marketing,Marketing Executive,Master,Married,730826,8,2015-05-07,3,No,Yes,Hybrid,Karnataka,R. Mehta,31-40,Medium,Mid-Level,11.2,2015
EMP04039,Rahul,Reddy,Male,38,Operations,Operations Manager,Master,Single,931261,11,2023-12-08,5,No,Yes,Remote,Telangana,N. Gupta,31-40,High,Senior,2.6,2023
EMP04040,Arjun,Gupta,Female,33,Finance,Accountant,Bachelor,Divorced,738344,3,2018-01-07,5,No,Yes,Hybrid,Telangana,P. Rao,31-40,Medium,Junior,8.5,2018
EMP04041,Vivaan,Joshi,Male,27,Operations,Operations Manager,MBA,Married,534921,1,2019-10-19,2,No,No,Remote,Maharashtra,R. Mehta,21-30,Medium,Fresher,6.7,2019
EMP04042,Aditya,Rao,Female,35,Sales,Sales Manager,Bachelor,Married,655807,5,2015-09-29,3,Yes,Yes,Office,Tamil Nadu,S. Reddy,31-40,Medium,Junior,10.8,2015
EMP04043,Rahul,Kumar,Male,45,HR,HR Executive,Master,Divorced,1066585,17,2019-03-02,4,No,No,Hybrid,Karnataka,K. Singh,41-50,High,Senior,7.3,2019
EMP04044,Nikhil,Joshi,Male,41,HR,HR Executive,Master,Single,996365,16,2022-12-09,2,No,Yes,Hybrid,Maharashtra,S. Reddy,41-50,High,Senior,3.6,2022
EMP04045,Neha,Joshi,Male,33,Operations,Operations Manager,Master,Single,773588,8,2016-12-03,5,No,No,Office,Maharashtra,P. Rao,31-40,Medium,Mid-Level,9.6,2016
EMP04046,Aisha,Das,Male,44,Sales,Sales Manager,MBA,Single,1073633,17,2022-10-25,3,No,No,Office,Kerala,R. Mehta,41-50,High,Senior,3.7,2022
EMP04047,Meera,Patel,Male,30,HR,HR Manager,Bachelor,Divorced,640881,5,2016-09-23,5,No,No,Hybrid,Andhra Pradesh,P. Rao,21-30,Medium,Junior,9.8,2016
EMP04048,Pooja,Yadav,Male,44,Marketing,Marketing Executive,Master,Married,1024546,16,2021-11-19,3,No,Yes,Office,Andhra Pradesh,K. Singh,41-50,High,Senior,4.6,2021
EMP04049,Aisha,Naidu,Male,25,Finance,Financial Analyst,Diploma,Divorced,661466,1,2019-03-11,4,No,No,Office,Kerala,P. Rao,21-30,Medium,Fresher,7.3,2019
EMP04050,Aditya,Das,Female,40,Operations,Operations Executive,Master,Single,1189312,19,2016-08-12,5,No,No,Remote,Telangana,P. Rao,31-40,High,Senior,9.9,2016
EMP04051,Rahul,Yadav,Female,35,HR,HR Executive,Bachelor,Single,925189,13,2025-08-27,5,No,Yes,Office,Delhi,A. Sharma,31-40,High,Senior,0.9,2025
EMP04052,Rahul,Sharma,Male,32,HR,HR Executive,MBA,Divorced,616236,5,2019-08-19,2,Yes,Yes,Office,Delhi,R. Mehta,31-40,Medium,Junior,6.9,2019
